open_time,open,high,low,close,volume,rsi,ema50,macd,macd_signal,macd_hist
2024-06-18 04:42:00,65688.06,65688.07,65676.01,65687.94,6.18165,55.43606535791097,65609.25443121081,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:43:00,65687.94,65699.9,65687.93,65699.9,6.55081,57.01514200348586,65612.80915939862,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:44:00,65699.9,65700.0,65690.24,65700.0,7.56152,57.02885240387218,65616.22840804966,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:45:00,65700.0,65709.47,65658.01,65674.93,17.03448,52.507244623445004,65618.5304312634,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:46:00,65674.92,65674.93,65646.01,65673.99,15.0837,52.33967800533149,65620.7053163119,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:47:00,65673.99,65683.7,65598.82,65598.83,12.41685,41.057267051095025,65619.84746077025,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:48:00,65598.83,65613.53,65576.0,65613.53,11.45048,43.61722347810634,65619.59971721063,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:49:00,65613.53,65657.44,65613.53,65616.01,9.65584,44.05864581881719,65619.45894398668,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:50:00,65616.01,65616.01,65577.41,65577.42,8.93482,38.94878005585231,65617.810357948,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:51:00,65577.41,65615.5,65556.21,65608.37,23.01182,44.507597742070956,65617.44014783239,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:52:00,65608.36,65686.0,65608.36,65672.15,18.08903,53.83587127327467,65619.58563223112,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:53:00,65672.14,65685.79,65628.0,65650.0,12.36357,50.65142922455518,65620.77835253578,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:54:00,65649.99,65714.16,65649.99,65700.01,9.64028,56.856475591703926,65623.88547596576,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:55:00,65700.01,65734.0,65700.0,65714.96,13.16174,58.5349757891146,65627.45702592788,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:56:00,65714.95,65714.96,65631.26,65631.27,14.5663,47.41427927831196,65627.60655432288,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:57:00,65631.27,65656.0,65621.68,65632.0,15.86723,47.507958653100914,65627.77884631022,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:58:00,65632.0,65632.0,65610.23,65610.36,8.132,44.95149639040232,65627.09575429806,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 04:59:00,65610.35,65610.36,65574.2,65574.21,7.08369,40.98394546385828,65625.02180314912,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:00:00,65574.21,65609.99,65558.0,65601.99,19.3811,45.00129347755439,65624.11859518249,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:01:00,65601.98,65610.36,65575.79,65610.36,9.91366,46.18982736504253,65623.57904243024,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:02:00,65610.36,65633.92,65601.72,65621.86,13.93748,47.85711755188054,65623.5116290016,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:03:00,65621.86,65677.35,65621.85,65642.02,18.1625,50.73869371872816,65624.23744747213,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:04:00,65642.02,65707.15,65628.0,65707.15,13.7544,58.68274075923119,65627.48892012029,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:05:00,65707.15,65780.0,65707.14,65750.01,15.41882,62.92040581732787,65632.29366835087,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:06:00,65750.0,65760.0,65716.29,65716.3,11.91736,57.891204962695625,65635.5880342979,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:07:00,65716.29,65770.0,65697.63,65764.01,34.25854,62.464085108708254,65640.62418981564,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:08:00,65764.0,65793.1,65750.0,65750.01,21.74685,60.39157497334683,65644.91382943072,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:09:00,65750.0,65750.0,65690.69,65709.99,15.36283,54.79478232054712,65647.4658361197,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:10:00,65709.98,65736.0,65709.98,65732.0,9.97606,57.1469703465165,65650.78090136992,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:11:00,65731.99,65741.69,65718.71,65738.0,9.32298,57.7917286253732,65654.20125817893,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:12:00,65737.99,65758.74,65734.01,65752.01,6.63934,59.33043752077153,65658.0368951131,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:13:00,65752.01,65755.95,65727.5,65730.14,9.46659,55.90433975116251,65660.86446785377,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:14:00,65730.14,65754.0,65730.0,65730.01,6.6064,55.883681837155336,65663.5760573497,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:15:00,65730.01,65738.0,65708.0,65708.01,23.10444,52.35765858980553,65665.3185649046,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:16:00,65708.01,65723.0,65670.11,65670.12,31.25188,46.87232251540578,65665.50685647698,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:17:00,65670.11,65675.99,65666.04,65675.99,8.23464,47.78499824238254,65665.91796014455,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:18:00,65675.99,65725.87,65650.95,65725.87,39.49825,54.87838065691599,65668.26902053105,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:19:00,65725.86,65778.84,65718.08,65769.44,13.33466,59.991189075724684,65672.23650992199,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:20:00,65769.44,65769.44,65712.68,65720.0,12.91294,52.69464941838799,65674.10958796427,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:21:00,65720.0,65737.84,65668.0,65737.84,12.45772,54.82958431328993,65676.60881980881,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:22:00,65737.83,65787.84,65737.83,65787.84,11.08219,60.244935987338536,65680.97082687513,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:23:00,65787.83,65820.0,65783.89,65805.36,17.40149,61.96560702240396,65685.84883366435,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:24:00,65805.35,65812.0,65780.0,65780.01,19.11527,58.050531563157534,65689.54142842261,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:25:00,65780.01,65789.99,65741.29,65776.01,21.81894,57.433901831254985,65692.9323527982,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:26:00,65776.0,65807.99,65750.0,65806.3,16.75801,60.82723464516066,65697.37814288455,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:27:00,65806.3,65814.58,65770.0,65786.0,17.20839,57.51785389963005,65700.85350983025,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:28:00,65785.99,65786.0,65740.97,65744.02,18.70777,51.30183096657446,65702.54631336631,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:29:00,65744.02,65810.0,65744.01,65798.01,17.47891,57.64200153280283,65706.28998735195,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:30:00,65798.0,65807.98,65732.34,65732.35,27.07155,49.2450255628204,65707.31194863227,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:31:00,65732.34,65732.35,65686.53,65703.99,12.69957,46.119935213309326,65707.18167613688,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:32:00,65703.98,65734.79,65696.01,65734.78,16.45586,49.8415583375017,65708.2639633472,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:33:00,65734.77,65770.0,65734.77,65737.71,12.07751,50.19411389754283,65709.41870988261,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:34:00,65737.71,65758.0,65701.27,65735.99,22.61237,49.97206107141586,65710.46072125976,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:35:00,65735.99,65755.99,65735.98,65742.06,4.40169,50.79927894242326,65711.69990866134,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:36:00,65742.05,65754.0,65742.05,65751.88,7.00531,52.17697008260217,65713.27559851775,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:37:00,65751.88,65758.87,65751.87,65752.01,5.29055,52.19605369976801,65714.79459465432,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:38:00,65752.02,65776.45,65752.01,65776.44,4.91081,55.76815267233837,65717.21206153062,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:39:00,65776.44,65790.0,65742.05,65769.99,15.91373,54.60794299875463,65719.28178460785,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:40:00,65770.0,65799.72,65740.0,65799.71,18.22397,58.855469598496114,65722.43583227029,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:41:00,65799.71,65845.47,65794.01,65800.0,21.4525,58.895887651919196,65725.47756433813,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:42:00,65800.0,65800.01,65700.01,65713.99,18.12701,44.82998739185468,65725.02707161898,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:43:00,65714.0,65750.85,65713.99,65747.36,11.82619,49.83573509578962,65725.90287273197,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:44:00,65747.36,65780.0,65722.0,65722.0,15.14147,46.3908412209899,65725.74981889935,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:45:00,65722.0,65733.33,65680.0,65685.99,11.29075,41.955911935913846,65724.19061031505,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:46:00,65685.99,65715.95,65685.99,65715.94,20.05709,46.53406206548766,65723.86705696936,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:47:00,65715.94,65745.36,65695.08,65695.09,14.60604,43.93601724063557,65722.73854493136,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:48:00,65695.08,65695.08,65632.89,65632.89,28.00888,37.253869510903556,65719.21507258111,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:49:00,65632.89,65666.0,65612.71,65642.11,22.78505,38.741138517235825,65716.1913442446,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:50:00,65642.12,65650.0,65620.0,65620.0,18.00477,36.506461202298105,65712.41913466637,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:51:00,65620.0,65649.83,65619.42,65649.82,23.36808,41.414793798771534,65709.96426664024,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:52:00,65649.83,65697.92,65645.99,65684.36,29.04873,46.567218032469086,65708.9601777524,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:53:00,65684.36,65689.99,65604.76,65607.98,28.7602,38.50303126516134,65705.00017078171,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:54:00,65607.99,65607.99,65565.34,65575.99,34.85665,35.71349562648099,65699.94094839811,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:55:00,65575.99,65583.88,65558.39,65583.87,28.46185,36.92572805945468,65695.38914650015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:56:00,65583.88,65634.53,65573.99,65634.52,27.83279,44.20813409621699,65693.0021211472,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:57:00,65634.52,65643.85,65590.0,65590.0,15.16182,39.852615593560756,65688.9628222787,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:58:00,65590.01,65590.01,65555.97,65567.99,16.61087,37.86633534057805,65684.21879003248,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 05:59:00,65567.99,65614.0,65555.0,65596.01,19.86055,41.8404252559926,65680.7596217959,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:00:00,65596.01,65655.66,65596.0,65619.99,47.40094,45.0780210581678,65678.37649937253,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:01:00,65619.99,65634.0,65611.33,65625.99,15.98274,45.889670214851414,65676.32212684813,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:02:00,65625.99,65652.0,65625.99,65651.99,23.47244,49.380636280582294,65675.36792579526,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:03:00,65652.0,65667.91,65651.99,65667.9,20.87245,51.444975843997746,65675.07506596015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:04:00,65667.91,65671.38,65650.0,65671.37,16.83238,51.90565908151536,65674.92976925583,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:05:00,65671.37,65675.95,65650.3,65675.94,9.66902,52.5442583394117,65674.96938614777,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:06:00,65675.94,65675.95,65662.95,65662.95,8.32433,50.491988144702674,65674.4980376714,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:07:00,65662.95,65667.34,65639.99,65667.33,22.05477,51.1843261979789,65674.21693815487,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:08:00,65667.34,65667.34,65659.62,65659.62,16.69518,49.86247817309726,65673.64450920762,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:09:00,65659.63,65690.0,65659.62,65689.99,16.43843,54.81281675149489,65674.28550884653,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:10:00,65689.99,65690.0,65660.37,65663.99,16.75023,50.23950670417222,65673.88176340157,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:11:00,65664.0,65670.0,65663.99,65669.99,14.042,51.25034721271689,65673.72914522896,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:12:00,65670.0,65670.0,65604.0,65604.0,16.22511,41.310679602847614,65670.99466894548,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:13:00,65604.01,65673.58,65592.57,65673.57,25.9573,51.90161066780783,65671.09566232016,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:14:00,65673.57,65699.13,65673.57,65683.75,53.5882,53.23156984683433,65671.59191085663,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:15:00,65683.75,65683.89,65646.72,65662.92,25.47299,50.174422735682036,65671.25183592108,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:16:00,65664.0,65700.0,65634.01,65699.99,23.35697,55.114883142809376,65672.3788227477,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:17:00,65699.99,65720.56,65652.0,65652.0,39.86696,48.421222623979176,65671.57965322818,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:18:00,65652.0,65661.14,65618.16,65659.98,25.30503,49.51911204884643,65671.1247648663,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:19:00,65659.99,65693.89,65648.0,65648.0,20.30625,47.871689802530035,65670.21791134213,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:20:00,65648.01,65695.36,65634.0,65686.72,27.77564,53.28152404511164,65670.86505207382,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:21:00,65686.71,65732.16,65684.01,65698.0,14.80992,54.75465925281047,65671.92916767877,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:22:00,65698.01,65698.01,65621.32,65621.32,27.19718,44.485591872946934,65669.94449443647,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:23:00,65621.33,65674.28,65604.01,65674.27,27.83861,51.28046841825018,65670.11412210563,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:24:00,65674.29,65696.0,65670.0,65676.76,21.01118,51.580601118894386,65670.37474476815,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:25:00,65676.75,65676.76,65606.0,65617.82,17.46067,44.579854957233074,65668.3137743851,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:26:00,65617.82,65644.0,65612.03,65634.99,27.96353,46.84325419334755,65667.00695970333,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:27:00,65635.0,65663.99,65605.21,65605.22,24.34486,43.524177394550556,65664.58394167575,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:28:00,65605.22,65607.99,65560.0,65560.0,10.88743,39.00343736250364,65660.48261062965,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:29:00,65560.01,65568.0,65505.99,65558.08,32.82145,38.81907194376006,65656.46682197752,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:30:00,65558.08,65572.51,65550.34,65550.34,21.19368,38.038479848245416,65652.30498582154,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:31:00,65550.35,65614.0,65550.34,65613.99,20.0063,47.40476785320156,65650.80243735795,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:32:00,65613.99,65630.0,65590.0,65613.99,14.12252,47.40476785320156,65649.35881236353,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:33:00,65614.0,65642.0,65561.21,65576.82,27.71181,43.00225903530488,65646.51415305516,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:34:00,65576.82,65590.0,65564.31,65568.0,12.15265,42.00537692162083,65643.43516666084,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:35:00,65568.01,65573.18,65554.68,65554.68,13.29801,40.4792003561779,65639.95457188983,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:36:00,65554.69,65559.98,65546.33,65546.33,34.9706,39.51008648686728,65636.283020051,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:37:00,65546.34,65558.32,65526.67,65558.31,22.93653,41.66785981734568,65633.22525455881,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:38:00,65558.31,65558.32,65533.85,65533.85,13.89052,38.63735768521296,65629.32818575259,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:39:00,65533.85,65533.86,65531.93,65531.93,7.01873,38.40126183480261,65625.50864905641,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:40:00,65531.93,65558.32,65513.81,65558.31,20.04975,43.50889017985651,65622.87340791695,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:41:00,65558.31,65558.32,65550.0,65553.86,9.42348,42.863232537307894,65620.16699976334,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:42:00,65553.87,65567.89,65527.43,65527.43,17.03032,39.14745535429052,65616.53025467458,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:43:00,65527.43,65528.0,65484.23,65501.15,14.82762,35.822165828388584,65612.005538805,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:44:00,65501.15,65583.03,65476.0,65542.86,31.82696,43.958604911370884,65609.29394904793,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:45:00,65542.86,65542.86,65500.0,65502.01,12.19038,38.77388612815699,65605.08673535979,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:46:00,65502.01,65502.01,65397.79,65497.91,59.95329,38.2858010596066,65600.88372612999,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:47:00,65497.92,65555.01,65488.01,65550.0,13.62195,47.35321122933648,65598.8882858896,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:48:00,65550.0,65550.0,65447.13,65503.99,15.93307,41.546676672922224,65595.16678448216,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:49:00,65504.0,65561.55,65490.0,65490.0,16.2721,39.94285226737725,65591.04259685542,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:50:00,65490.01,65511.58,65426.8,65507.99,18.34962,42.99050749429198,65587.78563227286,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:51:00,65507.99,65535.07,65481.12,65483.98,15.38083,40.068069968434216,65583.71482316412,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:52:00,65483.98,65512.0,65424.0,65504.49,32.39783,43.59539446108029,65580.60796735376,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:53:00,65504.49,65507.35,65443.44,65443.44,19.85206,36.675923385090435,65575.2288313791,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:54:00,65443.45,65453.21,65422.01,65422.02,10.84401,34.60083162731984,65569.22064191326,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:55:00,65422.01,65442.0,65408.0,65410.01,25.78338,33.457790822124856,65562.97708732841,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:56:00,65410.01,65433.88,65389.44,65429.75,30.75442,37.13383714068739,65557.75249566848,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:57:00,65429.75,65474.0,65429.75,65439.99,13.07937,39.015915747301236,65553.13435858344,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:58:00,65439.98,65445.27,65404.0,65412.0,5.74977,35.85603499752182,65547.59967785468,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 06:59:00,65411.99,65500.0,65411.99,65500.0,13.57824,49.660067528554535,65545.73302382117,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:00:00,65499.99,65530.0,65499.99,65524.0,21.03306,52.652734086912695,65544.88074837721,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:01:00,65524.0,65540.0,65504.0,65540.0,11.9272,54.590861776387456,65544.68934648007,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:02:00,65540.0,65540.0,65520.0,65539.99,16.07677,54.589357733688374,65544.50505838281,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:03:00,65539.98,65543.91,65529.59,65529.6,15.90301,52.95682321997794,65543.92054628937,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:04:00,65529.6,65533.99,65508.0,65533.99,9.16816,53.58838339856362,65543.53111310155,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:05:00,65533.99,65553.99,65517.99,65553.99,16.0803,56.45646770205992,65543.94126552895,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:06:00,65553.99,65571.99,65553.98,65571.99,6.16272,58.91713625308653,65545.04121590036,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:07:00,65571.99,65598.0,65571.98,65598.0,7.90102,62.23790106434324,65547.1180309631,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:08:00,65598.0,65600.0,65584.0,65584.01,17.39698,59.45420367935843,65548.5647748469,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:09:00,65584.01,65599.99,65570.0,65573.99,10.77902,57.47151547330208,65549.56184249997,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:10:00,65573.98,65573.99,65569.76,65569.77,2.82836,56.615198982934785,65550.35431926468,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:11:00,65569.76,65569.77,65569.76,65569.77,4.10239,56.615198982934785,65551.1157185092,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:12:00,65569.76,65569.77,65546.01,65558.26,11.6363,54.06692809533643,65551.3958864108,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:13:00,65558.26,65566.45,65552.0,65566.45,7.04437,55.59838432758085,65551.98624380646,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:14:00,65566.44,65571.99,65566.44,65566.47,5.77027,55.602277203587974,65552.55423424543,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:15:00,65566.47,65566.47,65548.31,65548.32,7.87775,51.21402086500481,65552.38818584365,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:16:00,65548.32,65571.0,65536.79,65571.0,12.51175,55.897940015532335,65553.11806090862,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:17:00,65571.0,65596.0,65540.0,65540.01,14.59325,48.978331002674345,65552.60401930436,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:18:00,65540.0,65548.0,65502.05,65548.0,13.91052,50.673737520496005,65552.42346952773,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:19:00,65547.99,65569.04,65540.28,65569.04,8.27888,54.92160779019686,65553.0750981737,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:20:00,65569.03,65598.0,65569.03,65572.01,8.67874,55.504124236539745,65553.81764334335,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:21:00,65572.01,65598.0,65538.0,65538.01,12.80725,47.876802555604236,65553.19773576126,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:22:00,65538.01,65538.01,65489.56,65514.01,23.05869,43.34847682965075,65551.66096180984,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-18 07:23:00,65514.01,65588.0,65510.0,65588.0,10.80294,56.88690369463369,65553.08602213103,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
